ecosystem,library,test_name,iteration,outcome,leak_probability,samples,elapsed_sec,timestamp
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,6,PASS,0.4,6000,0,2026-02-05T22:11:26-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,7,PASS,7.8,6000,1,2026-02-05T22:11:27-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,8,INCONCLUSIVE,0.0,0,1,2026-02-05T22:11:28-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,9,PASS,0.4,6000,1,2026-02-05T22:11:29-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,10,PASS,0.4,6000,1,2026-02-05T22:11:30-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,1,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:11:30-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,2,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:31-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,3,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:32-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,4,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:11:32-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,5,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:33-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,6,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:34-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,7,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:35-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,8,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:11:35-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,9,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:36-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,10,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:37-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,1,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:38-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,2,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:11:39-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,3,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:11:40-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,4,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:41-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,5,INCONCLUSIVE,0.0,6000,2,2026-02-05T22:11:43-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,6,INCONCLUSIVE,0.0,6000,3,2026-02-05T22:11:46-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,7,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:11:47-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,8,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:11:48-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,9,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:11:49-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_message_hamming,10,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:11:50-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,1,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:51-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,2,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:11:51-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,3,INCONCLUSIVE,0.0,6000,2,2026-02-05T22:11:53-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,4,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:54-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,5,INCONCLUSIVE,0.0,6000,2,2026-02-05T22:11:56-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,6,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:57-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,7,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:58-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,8,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:11:59-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,9,INCONCLUSIVE,0.0,6000,2,2026-02-05T22:12:01-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_sign_ct,10,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:02-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,1,INCONCLUSIVE,0.0,6000,2,2026-02-05T22:12:04-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,2,INCONCLUSIVE,0.0,6000,3,2026-02-05T22:12:07-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,3,INCONCLUSIVE,0.0,6000,2,2026-02-05T22:12:09-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,4,INCONCLUSIVE,0.0,6000,2,2026-02-05T22:12:12-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,5,INCONCLUSIVE,0.0,6000,3,2026-02-05T22:12:15-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,6,INCONCLUSIVE,0.0,6000,2,2026-02-05T22:12:17-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,7,INCONCLUSIVE,0.0,6000,3,2026-02-05T22:12:20-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,8,INCONCLUSIVE,0.0,6000,2,2026-02-05T22:12:22-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,9,INCONCLUSIVE,0.0,6000,3,2026-02-05T22:12:25-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_sign_ct,10,INCONCLUSIVE,0.0,6000,2,2026-02-05T22:12:27-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,1,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:12:28-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,2,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:12:29-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,3,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:12:30-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,4,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:12:31-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,5,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:32-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,6,INCONCLUSIVE,100.0,6000,2,2026-02-05T22:12:34-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,7,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:12:35-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,8,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:12:36-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,9,INCONCLUSIVE,100.0,6000,1,2026-02-05T22:12:37-03:00
Rust,pqcrypto,pqcrypto::falcon::pqcrypto_falcon512_verify_ct,10,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:38-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,1,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:38-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,2,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:39-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,3,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:40-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,4,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:40-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,5,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:41-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,6,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:41-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,7,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:42-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,8,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:43-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,9,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:43-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_ciphertext_independence,10,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:44-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,1,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:45-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,2,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:45-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,3,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:46-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,4,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:46-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,5,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:46-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,6,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:47-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,7,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:47-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,8,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:48-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,9,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:48-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_decapsulate_ct,10,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:49-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,1,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:50-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,2,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:50-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,3,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:51-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,4,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:51-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,5,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:52-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,6,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:52-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,7,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:53-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,8,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:54-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,9,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:54-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_encapsulate_ct,10,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:55-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,1,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:55-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,2,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:56-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,3,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:56-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,4,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:56-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,5,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:57-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,6,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:57-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,7,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:58-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,8,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:58-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,9,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:12:58-03:00
Rust,pqcrypto,pqcrypto::kyber::pqcrypto_kyber768_keypair_ct,10,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,1,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,2,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,3,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,4,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,5,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,6,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,7,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,8,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,9,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_sign_ct,10,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,1,INCONCLUSIVE,0.0,0,0,2026-02-05T22:12:59-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,2,INCONCLUSIVE,0.0,0,0,2026-02-05T22:13:00-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,3,INCONCLUSIVE,0.0,0,0,2026-02-05T22:13:00-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,4,INCONCLUSIVE,0.0,0,0,2026-02-05T22:13:00-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,5,INCONCLUSIVE,0.0,0,0,2026-02-05T22:13:00-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,6,INCONCLUSIVE,0.0,0,0,2026-02-05T22:13:00-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,7,INCONCLUSIVE,0.0,0,0,2026-02-05T22:13:00-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,8,INCONCLUSIVE,0.0,0,0,2026-02-05T22:13:00-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,9,INCONCLUSIVE,0.0,0,0,2026-02-05T22:13:00-03:00
Rust,pqcrypto,pqcrypto::sphincs::pqcrypto_sphincs_sha2_128f_verify_ct,10,INCONCLUSIVE,0.0,0,0,2026-02-05T22:13:00-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,1,PASS,0.0,6000,0,2026-02-05T22:13:00-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,2,PASS,0.0,6000,1,2026-02-05T22:13:01-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,3,PASS,0.0,6000,0,2026-02-05T22:13:01-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,4,PASS,0.0,6000,0,2026-02-05T22:13:01-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,5,PASS,0.0,6000,0,2026-02-05T22:13:01-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,6,PASS,0.0,6000,1,2026-02-05T22:13:02-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,7,PASS,0.0,6000,0,2026-02-05T22:13:02-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,8,PASS,0.0,6000,0,2026-02-05T22:13:02-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,9,PASS,0.0,6000,0,2026-02-05T22:13:02-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_decrypt_ct,10,PASS,0.0,6000,0,2026-02-05T22:13:03-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,1,PASS,0.0,6000,0,2026-02-05T22:13:03-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,2,PASS,0.0,6000,0,2026-02-05T22:13:03-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,3,PASS,0.0,6000,1,2026-02-05T22:13:04-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,4,PASS,0.0,6000,0,2026-02-05T22:13:04-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,5,PASS,0.0,6000,0,2026-02-05T22:13:04-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,6,PASS,0.0,6000,0,2026-02-05T22:13:04-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,7,PASS,0.0,6000,1,2026-02-05T22:13:05-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,8,PASS,0.0,6000,0,2026-02-05T22:13:05-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,9,PASS,0.0,6000,0,2026-02-05T22:13:05-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_encrypt_ct,10,PASS,0.0,6000,0,2026-02-05T22:13:05-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,1,PASS,0.0,6000,0,2026-02-05T22:13:05-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,2,PASS,0.0,6000,1,2026-02-05T22:13:06-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,3,PASS,0.0,6000,0,2026-02-05T22:13:06-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,4,PASS,0.0,6000,0,2026-02-05T22:13:06-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,5,PASS,0.0,6000,0,2026-02-05T22:13:06-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,6,PASS,0.0,6000,0,2026-02-05T22:13:06-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,7,PASS,0.0,6000,1,2026-02-05T22:13:07-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,8,PASS,0.0,6000,0,2026-02-05T22:13:07-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,9,PASS,0.0,6000,0,2026-02-05T22:13:07-03:00
Rust,ring,ring::aes_gcm::ring_aes256gcm_hamming,10,PASS,0.0,6000,0,2026-02-05T22:13:07-03:00
Rust,ring,ring::chacha20poly1305::ring_chacha20poly1305_encrypt_ct,1,PASS,0.0,6000,0,2026-02-05T22:13:07-03:00
Rust,ring,ring::chacha20poly1305::ring_chacha20poly1305_encrypt_ct,2,PASS,0.0,6000,1,2026-02-05T22:13:08-03:00
Rust,ring,ring::chacha20poly1305::ring_chacha20poly1305_encrypt_ct,3,PASS,0.0,6000,0,2026-02-05T22:13:08-03:00
Rust,ring,ring::chacha20poly1305::ring_chacha20poly1305_encrypt_ct,4,PASS,0.0,6000,0,2026-02-05T22:13:08-03:00
Rust,ring,ring::chacha20poly1305::ring_chacha20poly1305_encrypt_ct,5,PASS,0.0,6000,0,2026-02-05T22:13:08-03:00
Rust,ring,ring::chacha20poly1305::ring_chacha20poly1305_encrypt_ct,6,PASS,0.0,6000,0,2026-02-05T22:13:08-03:00
Rust,ring,ring::chacha20poly1305::ring_chacha20poly1305_encrypt_ct,7,PASS,0.0,6000,1,2026-02-05T22:13:09-03:00
Rust,ring,ring::chacha20poly1305::ring_chacha20poly1305_encrypt_ct,8,PASS,0.0,6000,0,2026-02-05T22:13:09-03:00
Rust,ring,ring::chacha20poly1305::ring_chacha20poly1305_encrypt_ct,9,PASS,0.0,6000,0,2026-02-05T22:13:09-03:00
Rust,ring,ring::chacha20poly1305::ring_chacha20poly1305_encrypt_ct,10,PASS,0.0,6000,0,2026-02-05T22:13:09-03:00
Rust,orion,rust_libraries::orion::orion_aead_decrypt_constant_time,1,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:09-03:00
Rust,orion,rust_libraries::orion::orion_aead_decrypt_constant_time,2,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:13:10-03:00
Rust,orion,rust_libraries::orion::orion_aead_decrypt_constant_time,3,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:10-03:00
Rust,orion,rust_libraries::orion::orion_aead_decrypt_constant_time,4,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:10-03:00
Rust,orion,rust_libraries::orion::orion_aead_decrypt_constant_time,5,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:10-03:00
Rust,orion,rust_libraries::orion::orion_aead_decrypt_constant_time,6,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:10-03:00
Rust,orion,rust_libraries::orion::orion_aead_decrypt_constant_time,7,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:13:11-03:00
Rust,orion,rust_libraries::orion::orion_aead_decrypt_constant_time,8,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:11-03:00
Rust,orion,rust_libraries::orion::orion_aead_decrypt_constant_time,9,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:11-03:00
Rust,orion,rust_libraries::orion::orion_aead_decrypt_constant_time,10,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:11-03:00
Rust,orion,rust_libraries::orion::orion_aead_encrypt_constant_time,1,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:13:12-03:00
Rust,orion,rust_libraries::orion::orion_aead_encrypt_constant_time,2,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:12-03:00
Rust,orion,rust_libraries::orion::orion_aead_encrypt_constant_time,3,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:12-03:00
Rust,orion,rust_libraries::orion::orion_aead_encrypt_constant_time,4,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:12-03:00
Rust,orion,rust_libraries::orion::orion_aead_encrypt_constant_time,5,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:12-03:00
Rust,orion,rust_libraries::orion::orion_aead_encrypt_constant_time,6,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:13:13-03:00
Rust,orion,rust_libraries::orion::orion_aead_encrypt_constant_time,7,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:13-03:00
Rust,orion,rust_libraries::orion::orion_aead_encrypt_constant_time,8,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:13-03:00
Rust,orion,rust_libraries::orion::orion_aead_encrypt_constant_time,9,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:13-03:00
Rust,orion,rust_libraries::orion::orion_aead_encrypt_constant_time,10,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:13:14-03:00
Rust,orion,rust_libraries::orion::orion_auth_constant_time,1,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:14-03:00
Rust,orion,rust_libraries::orion::orion_auth_constant_time,2,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:14-03:00
Rust,orion,rust_libraries::orion::orion_auth_constant_time,3,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:14-03:00
Rust,orion,rust_libraries::orion::orion_auth_constant_time,4,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:14-03:00
Rust,orion,rust_libraries::orion::orion_auth_constant_time,5,INCONCLUSIVE,0.0,6000,1,2026-02-05T22:13:15-03:00
Rust,orion,rust_libraries::orion::orion_auth_constant_time,6,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:15-03:00
Rust,orion,rust_libraries::orion::orion_auth_constant_time,7,INCONCLUSIVE,0.0,6000,0,2026-02-05T22:13:15-03:00
