ecosystem,library,test_name,iteration,outcome,leak_probability,samples,elapsed_sec,timestamp
Rust,dalek,dalek::x25519::x25519_byte_pattern_independence,3,PASS,0.8,6000,1,2026-02-06T01:04:47-03:00
Rust,dalek,dalek::x25519::x25519_byte_pattern_independence,4,PASS,0.0,6000,1,2026-02-06T01:04:48-03:00
Rust,dalek,dalek::x25519::x25519_byte_pattern_independence,5,PASS,0.0,6000,0,2026-02-06T01:04:48-03:00
Rust,dalek,dalek::x25519::x25519_byte_pattern_independence,6,PASS,1.1,6000,1,2026-02-06T01:04:49-03:00
Rust,dalek,dalek::x25519::x25519_byte_pattern_independence,7,PASS,0.0,6000,1,2026-02-06T01:04:50-03:00
Rust,dalek,dalek::x25519::x25519_byte_pattern_independence,8,PASS,0.0,6000,0,2026-02-06T01:04:50-03:00
Rust,dalek,dalek::x25519::x25519_byte_pattern_independence,9,PASS,0.9,6000,1,2026-02-06T01:04:51-03:00
Rust,dalek,dalek::x25519::x25519_byte_pattern_independence,10,PASS,0.0,6000,1,2026-02-06T01:04:52-03:00
Rust,dalek,dalek::x25519::x25519_different_basepoints_constant_time,1,PASS,0.1,6000,0,2026-02-06T01:04:52-03:00
Rust,dalek,dalek::x25519::x25519_different_basepoints_constant_time,2,PASS,0.6,6000,1,2026-02-06T01:04:53-03:00
Rust,dalek,dalek::x25519::x25519_different_basepoints_constant_time,3,PASS,0.1,6000,1,2026-02-06T01:04:54-03:00
Rust,dalek,dalek::x25519::x25519_different_basepoints_constant_time,4,PASS,0.8,6000,0,2026-02-06T01:04:54-03:00
Rust,dalek,dalek::x25519::x25519_different_basepoints_constant_time,5,PASS,0.0,6000,1,2026-02-06T01:04:55-03:00
Rust,dalek,dalek::x25519::x25519_different_basepoints_constant_time,6,PASS,0.1,6000,1,2026-02-06T01:04:56-03:00
Rust,dalek,dalek::x25519::x25519_different_basepoints_constant_time,7,PASS,1.2,6000,0,2026-02-06T01:04:56-03:00
Rust,dalek,dalek::x25519::x25519_different_basepoints_constant_time,8,PASS,0.0,6000,1,2026-02-06T01:04:57-03:00
Rust,dalek,dalek::x25519::x25519_different_basepoints_constant_time,9,PASS,0.2,6000,1,2026-02-06T01:04:58-03:00
Rust,dalek,dalek::x25519::x25519_different_basepoints_constant_time,10,PASS,0.8,6000,0,2026-02-06T01:04:58-03:00
Rust,dalek,dalek::x25519::x25519_ecdh_exchange_constant_time,1,PASS,0.0,6000,1,2026-02-06T01:04:59-03:00
Rust,dalek,dalek::x25519::x25519_ecdh_exchange_constant_time,2,PASS,0.0,6000,0,2026-02-06T01:04:59-03:00
Rust,dalek,dalek::x25519::x25519_ecdh_exchange_constant_time,3,PASS,0.9,6000,1,2026-02-06T01:05:00-03:00
Rust,dalek,dalek::x25519::x25519_ecdh_exchange_constant_time,4,PASS,0.1,6000,1,2026-02-06T01:05:01-03:00
Rust,dalek,dalek::x25519::x25519_ecdh_exchange_constant_time,5,PASS,0.0,6000,0,2026-02-06T01:05:01-03:00
Rust,dalek,dalek::x25519::x25519_ecdh_exchange_constant_time,6,PASS,1.3,6000,1,2026-02-06T01:05:02-03:00
Rust,dalek,dalek::x25519::x25519_ecdh_exchange_constant_time,7,PASS,0.0,6000,1,2026-02-06T01:05:03-03:00
Rust,dalek,dalek::x25519::x25519_ecdh_exchange_constant_time,8,PASS,0.0,6000,0,2026-02-06T01:05:03-03:00
Rust,dalek,dalek::x25519::x25519_ecdh_exchange_constant_time,9,PASS,1.1,6000,1,2026-02-06T01:05:04-03:00
Rust,dalek,dalek::x25519::x25519_ecdh_exchange_constant_time,10,PASS,0.3,6000,1,2026-02-06T01:05:05-03:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,1,PASS,0.1,6000,0,2026-02-06T01:05:05-03:00
